Recency,Frequency,Price_Sum,Price_Mean,Spend_90,Spend_90_flag,Labels,KNN_Predict_Prob,SVC_Predict_Prob,AB_Predict_Prob,RF_Predict_Prob,DT_Predict_Prob,Price_Pre,Price_Pre2,AVSP,AVSP2
-278.0,9,18.3,164.7,302.34,1.0,1,0.5,0.271464280406405,0.9993306963867477,0.5838157740940004,0.2433399048631024,307.1512999999999,323.78469999999936,-4.811299999999903,-21.444699999999383
-218.0,10,11.8,118.0,0.0,0.0,3,0.125,0.2927045279149811,7.806681267680475e-12,0.1726727202446917,0.1290668062531678,0.0,0.0,0.0,0.0
-64.0,53,14.736415094339629,781.0300000000002,0.0,0.0,4,0.625,0.6590552392277128,2.6277701277750584e-12,0.2947199956404091,0.2475303205339793,0.0,0.0,0.0,0.0
-215.0,24,5.933333333333335,142.40000000000003,0.0,0.0,3,0.375,0.30943937433613,7.927351855004902e-12,0.1726727202446917,0.1493755410116943,0.0,0.0,0.0,0.0
-8.0,106,13.194433962264135,1398.6099999999983,1046.5099999999995,1.0,1,0.75,0.823548085042969,0.9939939804682536,0.8575172090152394,0.8080204766165989,752.8394000000004,922.6245999999992,293.6705999999991,123.88540000000046
-88.0,9,16.333333333333332,147.0,232.65,1.0,1,0.625,0.3894142069922015,0.9995875481398224,0.6501763230763998,0.4347904992985528,301.8560666666666,291.2289666666672,-69.2060666666666,-58.57896666666719
-50.0,53,20.95433962264149,1110.579999999999,865.5399999999997,1.0,1,0.75,0.7459429944792254,0.9997884122273732,0.820978358430152,0.6485475022155153,648.952066666667,914.7673999999986,216.5879333333328,-49.22739999999885
-113.0,38,20.42710526315789,776.23,340.9,1.0,2,1.0,0.6192323093581298,0.9989544078287343,0.7179032638482642,0.3905083644604611,367.0663333333334,457.6618666666672,-26.1663333333334,-116.76186666666716
-114.0,13,15.808461538461536,205.51,42.45,1.0,1,0.375,0.3968165568327266,0.9987252800129024,0.6036794336486413,0.4193910961076855,323.60949999999985,150.88513333333356,-281.15949999999987,-108.43513333333355
-17.0,129,15.428527131782952,1990.2800000000009,0.0,0.0,2,0.875,0.8663394399180034,0.9004008942090331,0.8572914482809755,0.7785091692484277,203.93276666666665,36.60640000000001,-203.93276666666665,-36.60640000000001
-59.0,99,22.564343434343428,2233.8699999999994,2796.7300000000005,1.0,1,0.875,0.8548555387197324,0.9998594748493654,0.8507004356590545,0.7915036303770829,1034.7441333333334,2165.723133333333,1761.985866666667,631.0068666666675
-221.0,19,11.553684210526315,219.52,0.0,0.0,3,0.25,0.3348820774458002,1.3633783688522702e-11,0.1726727202446917,0.1414526713891102,0.0,0.0,0.0,0.0
-120.0,42,8.885714285714286,373.2,320.11999999999995,1.0,2,0.5,0.4726230787765265,0.9986804447237504,0.643100914383953,0.370424940172792,284.92363333333344,325.16266666666684,35.196366666666506,-5.042666666666889
-152.0,40,6.2605,250.42,30.12,1.0,1,0.625,0.4001608432038491,0.999622858947088,0.6263805799196437,0.449853396768667,332.25426666666647,242.00086666666664,-302.13426666666646,-211.88086666666663
-19.0,170,4.519176470588238,768.2600000000003,347.1699999999999,1.0,1,0.875,0.7196397356776972,0.9998447014107378,0.8475475471586827,0.8700762615173852,522.3679333333331,528.9499333333326,-175.1979333333332,-181.77993333333276
-74.0,34,18.327058823529416,623.1200000000001,535.0799999999999,1.0,2,0.625,0.5955924268681045,0.9946221669731112,0.6865162064956302,0.4146850918139269,347.05353333333335,525.7598666666676,188.02646666666655,9.320133333332365
-73.0,90,8.833111111111116,794.9800000000005,815.4799999999999,1.0,1,0.75,0.6697596213920458,0.9998246882162016,0.8280643065409359,0.6944414758628104,565.836,884.4239999999988,249.6439999999999,-68.94399999999894
-221.0,24,16.666250000000005,399.9900000000001,0.0,0.0,3,0.125,0.4011992279477209,1.3633783688522702e-11,0.1726727202446917,0.1533512984271213,0.0,0.0,0.0,0.0
-22.0,28,13.060714285714283,365.7,178.48000000000002,1.0,1,1.0,0.5364976419822499,0.9996273758526448,0.6595502839622945,0.5737959399660644,456.6906666666668,246.64820000000017,-278.2106666666668,-68.16820000000016
-82.0,13,13.641538461538463,177.34000000000003,0.0,0.0,4,0.125,0.4082112859766367,1.6476327743643562e-13,0.1768373116489396,0.1462577550326717,0.0,0.0,0.0,0.0
-25.0,19,11.255263157894737,213.85,0.0,0.0,4,0.5,0.4679794935347426,1.689338142229438e-13,0.1907816470933215,0.1933598213939605,0.0,0.0,0.0,0.0
-119.0,66,8.06090909090909,532.02,140.42000000000002,1.0,1,0.75,0.5432938239801977,0.9990940820633324,0.6902748165036696,0.5725835742014698,462.25686666666667,299.4546666666661,-321.83686666666665,-159.0346666666661
-161.0,19,13.538421052631575,257.23,0.0,0.0,0,0.375,0.3877150262282984,8.4162496725728e-08,0.4134527420266096,0.5155226261146247,0.0,0.0,0.0,0.0
-60.0,65,15.603846153846154,1014.25,609.77,1.0,2,0.875,0.7244809742851931,0.9962610643215356,0.8252834174358245,0.5359377395073983,369.76753333333335,631.5942666666668,240.00246666666663,-21.82426666666686
-8.0,50,114.3672,5718.36,2074.0,1.0,1,0.875,0.7654353144129155,0.9924390351443364,0.8350034874775076,0.8677196173273461,2055.732666666667,2126.0949,18.267333333333227,-52.09490000000005
-4.0,70,18.933714285714288,1325.36,670.3199999999999,1.0,1,0.75,0.8084547295905397,0.9929673774426894,0.8444044418254606,0.7422265453460133,680.4024333333334,675.0818666666678,-10.082433333333483,-4.761866666667856
-8.0,12,251.8141666666667,3021.77,0.0,0.0,2,0.5,0.823455046603645,0.8085590405578932,0.7450893774910807,0.5490265134957243,376.13390000000015,229.49453333333335,-376.13390000000015,-229.49453333333335
-82.0,86,9.422674418604652,810.3500000000001,1306.67,1.0,1,0.875,0.6668337880938634,0.9998068798525356,0.8213450596260171,0.6772630910385685,567.8507999999999,1231.4946666666672,738.8192000000001,75.1753333333329
-15.0,93,8.42763440860215,783.77,791.3899999999998,1.0,1,0.75,0.7048285536552924,0.9929533281468892,0.8453199146724897,0.7534258922724548,554.0365999999999,1008.0270000000004,237.35339999999985,-216.63700000000077
-31.0,42,15.21547619047619,639.05,302.57,1.0,1,0.75,0.6371713385840262,0.9997528548602704,0.7150659558397333,0.6153381594134709,476.9044333333334,430.18776666666616,-174.33443333333338,-127.61776666666616
-96.0,93,7.363978494623655,684.8499999999999,125.65,1.0,2,0.625,0.6238506121321759,0.996400040401333,0.7818328659742886,0.548000011036625,358.2963,373.16266666666746,-232.6463,-247.51266666666749
-124.0,66,5.375757575757574,354.7999999999999,0.0,0.0,0,0.5,0.4714689906961039,2.3904997637974658e-06,0.5058911308359014,0.6798654482260781,0.0,0.0,0.0,0.0
-7.0,14,18.528571428571432,259.40000000000003,260.0400000000001,1.0,1,0.875,0.5,0.9829378195066104,0.6595502839622945,0.547397526629457,342.9103666666666,336.1384666666672,-82.87036666666654,-76.0984666666671
-14.0,48,17.731041666666677,851.0900000000005,1746.4299999999998,1.0,1,0.875,0.7083660222109869,0.9904231321659144,0.8175208747280052,0.6598864912756521,565.2695333333334,1245.7051333333309,1181.1604666666665,500.72486666666896
-29.0,5,50.42,252.1,0.0,0.0,4,0.5,0.4622159165241337,1.4126690838649566e-13,0.1907816470933215,0.1670835017975307,0.0,0.0,0.0,0.0
-84.0,33,24.359393939393936,803.8599999999999,866.36,1.0,1,0.75,0.6469796124422367,0.9997759554700592,0.7450805097951881,0.5418286604166592,566.6843,799.1731333333335,299.6757,67.18686666666656
-165.0,23,15.069565217391307,346.6000000000001,0.0,0.0,0,0.0,0.4207628180917397,8.4162496725728e-08,0.4134527420266096,0.5267499308671398,0.0,0.0,0.0,0.0
-114.0,38,18.90842105263157,718.5199999999998,1090.82,1.0,1,1.0,0.5999763472249419,0.9991926637407452,0.7011774257111199,0.515853428080177,497.6246666666668,988.113633333335,593.1953333333331,102.70636666666496
-165.0,38,16.795789473684206,638.2399999999998,456.84,1.0,2,0.625,0.535239152131932,0.9995097165069964,0.6353000652335203,0.327965420403227,354.18606666666665,456.34113333333215,102.65393333333338,0.4988666666678796
-54.0,109,15.727247706422023,1714.270000000001,993.0600000000002,1.0,2,0.875,0.834316574674166,0.9972240748548608,0.8527749484192575,0.6916375287143286,553.0537000000004,765.7227999999989,440.0062999999998,227.3372000000013
-23.0,56,16.660178571428577,932.9700000000004,0.0,0.0,4,0.625,0.7252751925183993,3.931535858023313e-12,0.3192177352615241,0.2985077424983826,0.0,0.0,0.0,0.0
-73.0,49,7.74795918367347,379.65,0.0,0.0,4,0.375,0.5128507585722892,1.407935087954131e-12,0.2133393719521813,0.2154931151587401,0.0,0.0,0.0,0.0
-110.0,9,16.926666666666662,152.33999999999995,229.8,1.0,1,0.5,0.3764444261870308,0.9986936525146776,0.6036794336486413,0.4103060062785519,304.8326666666666,264.1162666666669,-75.03266666666664,-34.316266666666905
-88.0,36,19.87777777777778,715.6,1705.8699999999997,1.0,1,0.625,0.6173478738828575,0.9997726484315956,0.7439189720603646,0.5401691090235725,495.0606000000002,1359.2032666666648,1210.8093999999994,346.66673333333483
-106.0,108,14.35972222222223,1550.8500000000008,0.0,0.0,0,0.625,0.796648189573172,8.843976804631181e-05,0.6293093842992679,0.8279412015568981,93.33556666666668,0.0,-93.33556666666668,0.0
-91.0,40,12.8565,514.26,364.82,1.0,2,0.5,0.5471979881410455,0.9947228928634174,0.6950887057342172,0.4050495777928845,284.92363333333344,340.82093333333324,79.89636666666655,23.99906666666675
-88.0,13,14.574615384615385,189.47,0.0,0.0,4,0.125,0.4087043472903473,1.6476327743643562e-13,0.1768373116489396,0.1431468194171705,0.0,0.0,0.0,0.0
-196.0,8,8.006250000000001,64.05000000000001,20.6,1.0,2,0.375,0.2866743431749536,0.9990824068504912,0.5838157740940004,0.2119403564464461,260.21213333333344,70.68233333333347,-239.61213333333345,-50.08233333333348
-58.0,87,3.5059770114942506,305.0199999999998,0.0,0.0,4,0.5,0.5074620960280376,1.4155977517613386e-12,0.2353080827705491,0.3010721527167798,0.0,0.0,0.0,0.0
-22.0,353,13.781784702549569,4864.9699999999975,1351.1,1.0,1,0.875,0.8158339756639789,0.999886747073234,0.8666115421527038,0.9920538365980298,2044.262166666668,1709.9736666666688,-693.1621666666676,-358.8736666666689
-58.0,3,16.05,48.150000000000006,170.39999999999998,1.0,2,0.5,0.3671000541335351,0.9918369082439878,0.6542662843574409,0.3233500278231573,260.21213333333344,174.5424666666668,-89.81213333333346,-4.14246666666682
-210.0,16,-4.466249999999999,-71.45999999999998,0.0,0.0,3,0.125,0.2356470562885731,7.246932712670617e-12,0.1726727202446917,0.1361254544932365,0.0,0.0,0.0,0.0
-60.0,25,19.472800000000003,486.8200000000001,0.0,0.0,4,0.625,0.5523933320298665,2.4589631216407e-13,0.1825584884349704,0.1880192403702974,0.0,0.0,0.0,0.0
-60.0,16,14.537500000000003,232.60000000000005,0.0,0.0,4,0.5,0.4480222155460003,2.4654530219714575e-13,0.1825584884349704,0.1654609759051922,0.0,0.0,0.0,0.0
-245.0,91,9.5767032967033,871.4800000000002,1330.8299999999988,1.0,1,0.375,0.5722543791629924,0.9996544712029468,0.7557275939829161,0.514436999930435,591.8539666666666,1274.981066666664,738.9760333333322,55.8489333333348
-64.0,13,15.650769230769232,203.46,624.37,1.0,1,0.5,0.4315180296670315,0.9995975425813118,0.6513397044896155,0.4761875642633545,322.35066666666654,470.50463333333386,302.01933333333346,153.86536666666615
-96.0,3,19.83333333333333,59.5,0.0,0.0,4,0.375,0.3457797729400152,1.3512523134925746e-13,0.176665017600212,0.1227544156910173,0.0,0.0,0.0,0.0
-194.0,31,2.0719354838709685,64.23000000000002,0.0,0.0,0,0.25,0.2961527155093709,1.5190900771240636e-07,0.4150430768918626,0.4983948203861975,0.0,0.0,0.0,0.0
-91.0,8,9.0,72.0,0.0,0.0,4,0.375,0.3589068110183079,1.3472418282160481e-13,0.1765804585297136,0.1321828284391817,0.0,0.0,0.0,0.0
-112.0,34,25.00382352941178,850.1300000000005,616.74,1.0,1,0.625,0.6407467742647749,0.9992618049919514,0.7086603798570752,0.5151021324819632,566.6843,669.0684000000005,50.0557,-52.32840000000044
-234.0,4,-8.0,-32.0,0.0,0.0,3,0.5,0.2345470036494929,6.041339320233789e-12,0.1726727202446917,0.1118660140644206,0.0,0.0,0.0,0.0
-9.0,458,95.64847161572058,43807.00000000003,18846.10000000001,1.0,1,1.0,0.7938031558157764,0.9948515422800996,0.8670868870632675,0.9999998552579032,15756.380533333346,15707.512733333366,3089.71946666666,3138.58726666664
-7.0,64,27.61046875,1767.07,737.0600000000001,1.0,1,0.875,0.8470424957649483,0.9935416295905304,0.8498310508068994,0.7478624881382417,915.8776000000004,865.5727999999988,-178.8176000000002,-128.51279999999872
-64.0,14,22.04142857142857,308.58,0.0,0.0,4,0.25,0.4735777402146288,2.46494432122689e-13,0.1780006930621551,0.1620925314375702,0.0,0.0,0.0,0.0
-1.0,179,9.224916201117312,1651.259999999999,613.8599999999999,1.0,1,1.0,0.8613360489265054,0.9946367558823478,0.8655779567568554,0.9087400298937256,908.6856333333336,897.0986666666672,-294.8256333333338,-283.2386666666673
-227.0,1,99.5,99.5,0.0,0.0,3,0.125,0.2525188819848265,7.719295030845559e-12,0.1726727202446917,0.1090044216005869,0.0,0.0,0.0,0.0
-53.0,21,24.88952380952381,522.6800000000001,189.18,1.0,1,0.75,0.5679899752016865,0.9996211488820308,0.6607717272749254,0.5284619630773776,467.2231666666668,461.9157666666667,-278.0431666666668,-272.7357666666667
-211.0,20,16.539499999999997,330.79,0.0,0.0,3,0.0,0.3809605884159703,1.3633783688522702e-11,0.1726727202446917,0.1516595313519761,0.0,0.0,0.0,0.0
-176.0,48,16.80020833333334,806.4100000000004,0.0,0.0,0,0.375,0.586788099824047,5.798092120401383e-06,0.5590993493494423,0.6064771177428482,0.0,0.0,0.0,0.0
-180.0,51,5.8211764705882345,296.87999999999994,0.0,0.0,0,0.375,0.4026235603792814,2.12400611486246e-06,0.4902870160200429,0.580180952628041,0.0,0.0,0.0,0.0
-9.0,175,16.45640000000001,2879.8700000000017,3369.24,1.0,1,1.0,0.8809183987065612,0.9944848704519014,0.8659776319665069,0.92587619402869,1154.817633333333,2527.1785333333305,2214.4223666666667,842.0614666666693
-127.0,13,19.38923076923077,252.06000000000003,0.0,0.0,0,0.375,0.4053676654564461,8.279573118443629e-08,0.4134527420266096,0.5377582149412794,0.0,0.0,0.0,0.0
-155.0,10,22.884,228.84,0.0,0.0,0,0.375,0.3747993927872371,8.190464464073608e-08,0.4134527420266096,0.4957636857721481,0.0,0.0,0.0,0.0
-190.0,108,9.7587037037037,1053.9399999999996,0.0,0.0,0,0.125,0.665141070634951,1.0433885216638726e-05,0.5861497793502474,0.7429911420983425,0.0,0.0,0.0,0.0
-178.0,21,6.584761904761905,138.28,0.0,0.0,0,0.25,0.3340239400368938,1.194219724421403e-07,0.4134527420266096,0.4946998463401538,0.0,0.0,0.0,0.0
-37.0,72,13.100555555555555,943.24,489.0200000000001,1.0,1,1.0,0.7245754279278847,0.9998208317886168,0.8377081917905427,0.6971098610430381,561.718,460.42256666666617,-72.69799999999987,28.597433333333925
-155.0,12,25.54583333333333,306.55,0.0,0.0,0,0.25,0.4048908137427069,8.258725092240467e-08,0.4134527420266096,0.5054928116761853,0.0,0.0,0.0,0.0
-114.0,20,16.936999999999998,338.73999999999995,702.9399999999999,1.0,1,0.5,0.4530113705937407,0.9987927733594072,0.6036794336486413,0.4454154335642101,462.6552666666668,670.4765666666674,240.28473333333312,32.463433333332546
-25.0,43,18.602325581395345,799.8999999999999,0.0,0.0,4,0.5,0.6859997777662855,2.2460750589790613e-12,0.2813441351411081,0.2622785957791927,0.0,0.0,0.0,0.0
-29.0,86,27.548372093023264,2369.1600000000008,0.0,0.0,4,0.625,0.8648867324030729,2.726308337070296e-12,0.348023347111507,0.4469350206917404,0.0,0.0,0.0,0.0
-126.0,6,33.30833333333334,199.85,0.0,0.0,0,0.125,0.3781954719765147,7.971876397233187e-08,0.4149604236430549,0.5153550707625977,0.0,0.0,0.0,0.0
-78.0,99,18.46565656565657,1828.1,-18.289999999999992,1.0,2,0.875,0.8305871532695993,0.9971303586163072,0.8399069712114212,0.6501664256669244,569.5265333333336,352.9186666666662,-587.8165333333336,-371.2086666666662
-9.0,23,12.725217391304351,292.68000000000006,786.9799999999998,1.0,1,0.625,0.5144976314202797,0.9832537065491794,0.6595502839622945,0.5712120612364676,430.27446666666657,703.4037999999993,356.7055333333332,83.57620000000054
-16.0,50,15.940399999999997,797.0199999999998,219.12,1.0,1,0.5,0.693869503015772,0.9904231321659144,0.8210504894464955,0.6596877781017746,563.2547333333333,424.3707333333345,-344.1347333333333,-205.25073333333447
-44.0,43,17.502325581395343,752.5999999999998,0.0,0.0,4,0.625,0.660287402014531,2.2460750589790613e-12,0.2787434267884673,0.2436127934462052,0.0,0.0,0.0,0.0
-128.0,38,16.06815789473684,610.5899999999999,0.0,0.0,0,0.125,0.5533060941987149,1.638983168210247e-06,0.4584870975826491,0.6225229919433364,0.0,0.0,0.0,0.0
-84.0,109,12.252752293577975,1335.5499999999995,1430.6299999999997,1.0,1,0.75,0.7806996136133564,0.9998428223160014,0.8338394826000348,0.7508300952466845,681.9259000000003,1190.584133333335,748.7040999999994,240.04586666666452
-169.0,79,4.425696202531645,349.63,374.3699999999999,1.0,1,0.5,0.4407498373927035,0.9995903424859032,0.674309905631057,0.5384399217522968,456.2885666666666,427.52280000000064,-81.91856666666672,-53.15280000000075
-109.0,30,11.32,339.6,0.0,0.0,0,0.375,0.4624450022781929,3.2994313623121517e-06,0.4404636462338289,0.6079532994866934,0.0,0.0,0.0,0.0
-149.0,23,15.25,350.75,0.0,0.0,0,0.5,0.4338847656149894,8.4162496725728e-08,0.4134527420266096,0.5453157581846428,0.0,0.0,0.0,0.0
-92.0,21,17.191904761904762,361.03,305.30000000000007,1.0,2,0.625,0.4785435067515463,0.9924523617318396,0.6499194699571739,0.3477835098885202,284.92363333333344,350.07600000000025,20.376366666666627,-44.77600000000018
-71.0,266,9.850075187969932,2620.120000000002,482.2999999999999,1.0,1,0.75,0.8765278618743734,0.9998678624567312,0.8481838500695049,0.9580647428301388,1136.4652999999996,946.844733333334,-654.1652999999997,-464.5447333333341
-16.0,31,29.376451612903217,910.6699999999996,429.48,1.0,1,0.625,0.7140647232710852,0.987719867956072,0.7415480561881577,0.6187109690390062,566.6843,510.77426666666673,-137.20430000000005,-81.29426666666677
-4.0,72,16.060555555555553,1156.36,0.0,0.0,2,0.375,0.7842754269081792,0.8705084499487222,0.8383948005308143,0.6249737605354077,34.8235,28.6234,-34.8235,-28.6234
-60.0,26,11.213076923076922,291.54,0.0,0.0,4,0.5,0.4774205898896275,2.451664976581936e-13,0.1825584884349704,0.1828984207206401,0.0,0.0,0.0,0.0
-282.0,1,79.6,79.6,0.0,0.0,3,0.125,0.2221692415607865,7.719295030845559e-12,0.1726727202446917,0.0872499172037485,0.0,0.0,0.0,0.0
-4.0,28,33.86607142857142,948.2499999999998,0.0,0.0,2,0.375,0.7280405408206754,0.8012895489666172,0.7370626704611349,0.4969956330363771,30.66153333333333,2.7102666666666666,-30.66153333333333,-2.7102666666666666
-49.0,19,69.29631578947368,1316.63,330.63000000000005,1.0,2,0.5,0.7618764303452014,0.9946016609200168,0.7403258092768872,0.439938770755634,397.17573333333337,399.3658666666661,-66.54573333333332,-68.73586666666608
-197.0,9,32.91666666666666,296.24999999999994,0.0,0.0,3,0.375,0.3686134934470934,1.136567934970772e-11,0.1726727202446917,0.1430209117840086,0.0,0.0,0.0,0.0
-33.0,76,15.608947368421056,1186.2800000000002,0.0,0.0,4,0.625,0.7754172931214841,2.547172358548197e-12,0.3392544048100774,0.348184061430886,0.0,0.0,0.0,0.0
-196.0,35,21.178857142857144,741.26,0.0,0.0,3,0.625,0.5448436230282728,1.9360739743561417e-11,0.2480845269989684,0.198599371923492,0.0,0.0,0.0,0.0
-60.0,12,23.55,282.6,0.0,0.0,4,0.125,0.4644753789447555,2.021960931817149e-13,0.1825584884349704,0.1607518918981301,0.0,0.0,0.0,0.0
-2.0,91,32.66296703296701,2972.329999999998,2172.7900000000004,1.0,1,0.875,0.87042695788362,0.9944848704519014,0.8599205390483656,0.8446404350456677,1183.5614333333333,1776.6878666666682,989.2285666666672,396.1021333333322
-110.0,95,24.752842105263163,2351.5200000000004,839.0299999999999,1.0,1,0.75,0.8381120943909128,0.9994957604725492,0.7932125421820905,0.7475494102905234,1056.2332,959.4161999999995,-217.2032000000003,-120.38619999999968
-165.0,28,4.824642857142857,135.09,151.7,1.0,2,0.375,0.3433456014589494,0.999218850908344,0.5838157740940004,0.2805667315584971,260.21213333333344,162.7008000000002,-108.51213333333344,-11.000800000000195
-88.0,32,15.365937499999998,491.7099999999999,578.94,1.0,2,0.625,0.5373591295559728,0.9931009774098186,0.6578999095645983,0.3866517900733685,284.92363333333344,483.77154000000047,294.0163666666666,95.16845999999958
-113.0,14,3.045183153257572e-15,4.263256414560601e-14,0.0,0.0,0,0.625,0.3175808693235377,3.124523828379007e-06,0.438873311368576,0.5434299503069528,0.0,0.0,0.0,0.0
-67.0,2,-12.75,-25.5,1714.9599999999998,1.0,2,0.5,0.3404439050096782,0.9917913762586492,0.6506113381524815,0.3117453479235996,288.10470000000004,1302.138733333333,1426.8552999999995,412.8212666666668
-53.0,138,6.852391304347822,945.6299999999997,576.1300000000001,1.0,2,1.0,0.7339666692357136,0.9967015304027748,0.8430657969784483,0.7164678271101597,368.8389333333334,505.477533333333,207.29106666666672,70.65246666666712
-17.0,305,31.20777049180328,9518.37,7427.339999999998,1.0,1,1.0,0.8483494149479883,0.9948515422800996,0.8670868870632675,0.9959732227219028,4039.799566666668,6371.405566666657,3387.5404333333304,1055.934433333341
-1.0,108,19.94138888888889,2153.67,618.2000000000002,1.0,1,0.875,0.8734454515416195,0.9944848704519014,0.8595208638387142,0.8424589003000736,1020.2741333333332,884.1739666666657,-402.0741333333332,-265.97396666666555
-88.0,71,20.59295774647888,1462.1000000000006,1169.6,1.0,2,1.0,0.7859694057788452,0.9967894542666228,0.8319127538620771,0.5467642441319073,527.7195000000003,975.7259333333352,641.8804999999999,193.87406666666493
-5.0,106,6.47377358490566,686.2199999999999,445.9099999999999,1.0,1,0.625,0.687790346908832,0.9927222418602506,0.8040161294077167,0.7816779253517097,480.00456666666656,531.5220666666676,-34.09456666666671,-85.61206666666772
-38.0,136,89.39698529411763,12157.989999999998,13590.360000000004,1.0,1,1.0,0.8004032155359779,0.9998795580477736,0.8614959042136812,0.9863292027303904,9009.952100000002,11513.434400000013,4580.407900000002,2076.925599999993
-12.0,9,19.855555555555554,178.7,0.0,0.0,2,0.5,0.4559279525087921,0.7274315391426065,0.6563277718849997,0.3933838006517465,17.443233333333332,1.5271333333333332,-17.443233333333332,-1.5271333333333332
-79.0,9,12.920000000000002,116.28000000000002,243.73,1.0,1,0.375,0.3840665093504852,0.9995875481398224,0.6501763230763998,0.4435913138845347,280.22563333333323,268.8347333333336,-36.49563333333322,-25.104733333333517
-159.0,17,7.520000000000001,127.84000000000002,0.0,0.0,0,0.375,0.3405260354117972,1.194219724421403e-07,0.4134527420266096,0.5053393691830478,0.0,0.0,0.0,0.0
-33.0,62,7.869838709677417,487.92999999999984,424.0700000000001,1.0,1,0.75,0.5892971830073339,0.9997471081331454,0.7548000272123083,0.6538138251935002,462.25686666666667,521.5248333333337,-38.18686666666656,-97.45483333333362
-3.0,27,78.6722222222222,2124.15,338.64000000000004,1.0,1,0.875,0.8518133950127528,0.9885650378604552,0.747912214358724,0.6854574481232869,1058.1049333333335,941.6588000000012,-719.4649333333334,-603.018800000001
-276.0,7,32.91428571428572,230.4,0.0,0.0,3,0.25,0.2905585511871814,1.136567934970772e-11,0.1726727202446917,0.1004795036114857,0.0,0.0,0.0,0.0
-273.0,7,15.2,106.4,202.64,1.0,2,0.625,0.254659867207729,0.9990673410167106,0.5838157740940004,0.1581505214553558,260.21213333333344,298.17246666666654,-57.57213333333343,-95.53246666666652
-36.0,11,137.8181818181818,1516.0,-468.3200000000001,1.0,2,0.75,0.7774406588371617,0.994920771547372,0.7426344223670764,0.4365573315765875,497.1914333333334,-37.25680000000003,-965.5114333333336,-431.06320000000005
-196.0,4,18.65,74.6,120.95000000000002,1.0,2,0.5,0.286260147359224,0.9990519595742476,0.5838157740940004,0.204456942501329,260.21213333333344,150.2484666666669,-139.26213333333342,-29.298466666666883
-2.0,325,87.59633846153838,28468.809999999976,7882.610000000003,1.0,1,0.875,0.8242534747881295,0.9948515422800996,0.8670868870632675,0.9999732949767836,10112.051700000004,8782.993366666677,-2229.4417000000003,-900.3833666666733
-25.0,39,17.66307692307693,688.8600000000002,0.0,0.0,4,0.625,0.652468506801378,1.8597254982986208e-12,0.243383212103969,0.2491055415214878,0.0,0.0,0.0,0.0
-218.0,33,16.91878787878787,558.3199999999997,0.0,0.0,3,0.125,0.4651933673033421,1.5051658016576244e-11,0.1744581245017983,0.1735132661939863,0.0,0.0,0.0,0.0
-47.0,66,59.18590909090912,3906.270000000001,0.0,0.0,4,0.75,0.8175005402735608,2.726308337070296e-12,0.3429262235614119,0.4659774590396115,7.219466666666667,25.672666666666668,-7.219466666666667,-25.672666666666668
-164.0,17,16.29823529411765,277.07000000000005,0.0,0.0,0,0.375,0.3918514854849056,8.4162496725728e-08,0.4134527420266096,0.5076903651618697,0.0,0.0,0.0,0.0
-5.0,88,17.538749999999997,1543.41,1092.3799999999997,1.0,1,1.0,0.8358294331193172,0.9941154499032604,0.8562942095504852,0.7853027068838013,889.8997000000005,906.171400000001,202.48029999999915,186.20859999999868
-38.0,6,83.37333333333333,500.24,424.36,1.0,2,0.375,0.543917147166331,0.992293661029023,0.6577523992427574,0.3680568447784248,284.92363333333344,391.7159333333335,139.43636666666652,32.644066666666504
-276.0,7,16.085714285714285,112.6,0.0,0.0,3,0.5,0.2547948005984032,7.806681267680475e-12,0.1726727202446917,0.0987045799891414,0.0,0.0,0.0,0.0
-2.0,35,20.66,723.1,1024.56,1.0,1,0.75,0.6761993471267173,0.9902900097831888,0.7607563710741008,0.6337291945394395,491.9719333333335,829.050666666666,532.5880666666665,195.509333333334
-214.0,12,12.920833333333334,155.05,0.0,0.0,3,0.25,0.3092317675713238,7.806681267680475e-12,0.1726727202446917,0.1345601211740031,0.0,0.0,0.0,0.0
-92.0,14,42.267857142857146,591.75,0.0,0.0,4,0.5,0.5555465035974329,2.46494432122689e-13,0.1771169894178579,0.1528674868224353,0.0,0.0,0.0,0.0
-14.0,20,13.936999999999998,278.73999999999995,260.26,1.0,2,0.75,0.5,0.7464272525767994,0.6563277718849997,0.4258794327192027,22.303066666666663,93.98900000000002,237.95693333333327,166.27099999999996
-35.0,19,19.562631578947368,371.69,981.72,1.0,1,0.625,0.5238754184117155,0.9996202277118136,0.6591082262847293,0.5352141642264273,462.6552666666668,893.7278666666668,519.0647333333332,87.99213333333307
-1.0,57,27.70385964912281,1579.12,-17.0,1.0,2,1.0,0.8335664328322394,0.8713550620278596,0.8338897621578599,0.6147813001396206,152.4486666666666,31.19913333333334,-169.4486666666666,-48.199133333333336
-57.0,137,21.64452554744525,2965.3,1049.6100000000004,1.0,1,0.75,0.8606657527474723,0.9998604620277216,0.8543742973548882,0.8727163386680575,1177.327733333333,1354.687199999998,-127.71773333333272,-305.0771999999977
-260.0,9,14.3,128.7,254.2800000000001,1.0,1,0.375,0.2705806675917575,0.9993415584559188,0.5838157740940004,0.2576458969322595,283.02743333333325,276.5562666666663,-28.74743333333319,-22.27626666666626
-210.0,36,31.676388888888887,1140.35,0.0,0.0,3,0.375,0.6483077500160978,1.8726792521355092e-11,0.264995087199345,0.2050971034428202,0.0,0.0,0.0,0.0
